image_id,category_id,score,bbox_xyxy,bbox_xywh,is_tp,matched_gt_index,best_same_iou,best_any_iou,best_any_class,error_type,file_name,predicted_class,best_any_class_name
260,0,0.48038408160209656,"[226.38250732421875, 424.1911315917969, 295.22503662109375, 536.9921264648438]","[226.38250732421875, 424.1911315917969, 68.842529296875, 112.80099487304688]",False,,0.0,0.0,0,background_or_unlabeled,Japan_004203.jpg,D00,D00
582,2,0.48034176230430603,"[351.67498779296875, 273.8319396972656, 578.8616333007812, 437.74615478515625]","[351.67498779296875, 273.8319396972656, 227.1866455078125, 163.91421508789062]",False,,0.3658001587074798,0.3658001587074798,2,localization,Japan_009801.jpg,D20,D20
584,3,0.48022863268852234,"[258.157470703125, 529.34033203125, 312.70819091796875, 555.8084106445312]","[258.157470703125, 529.34033203125, 54.55072021484375, 26.46807861328125]",False,,0.0,0.0,3,background_or_unlabeled,Japan_009862.jpg,D40,D40
197,2,0.47974932193756104,"[54.97105026245117, 512.706298828125, 285.6565856933594, 593.52734375]","[54.97105026245117, 512.706298828125, 230.6855354309082, 80.821044921875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_003432.jpg,D20,D20
249,1,0.47942623496055603,"[0.8030891418457031, 509.8457946777344, 196.6439666748047, 552.2566528320312]","[0.8030891418457031, 509.8457946777344, 195.84087753295898, 42.410858154296875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_004087.jpg,D10,D20
45,1,0.4794257879257202,"[501.4034423828125, 433.848388671875, 597.7071533203125, 459.5591125488281]","[501.4034423828125, 433.848388671875, 96.3037109375, 25.710723876953125]",False,,0.1278153066405107,0.1278153066405107,1,localization,Japan_000738.jpg,D10,D10
285,1,0.4792620539665222,"[194.48544311523438, 200.0388946533203, 351.8692321777344, 235.9449920654297]","[194.48544311523438, 200.0388946533203, 157.3837890625, 35.906097412109375]",False,,0.16416144231586835,0.16416144231586835,1,localization,Japan_004585.jpg,D10,D10
402,0,0.47896426916122437,"[401.4437255859375, 474.2635498046875, 571.1095581054688, 597.464111328125]","[401.4437255859375, 474.2635498046875, 169.66583251953125, 123.2005615234375]",False,,0.0,0.0,0,background_or_unlabeled,Japan_006400.jpg,D00,D00
302,3,0.47805994749069214,"[315.720458984375, 458.9107971191406, 346.6259460449219, 481.015625]","[315.720458984375, 458.9107971191406, 30.905487060546875, 22.104827880859375]",False,,0.25146517191110007,0.25146517191110007,3,localization,Japan_004836.jpg,D40,D40
418,1,0.47731029987335205,"[295.34344482421875, 532.3154296875, 438.5278015136719, 570.6943359375]","[295.34344482421875, 532.3154296875, 143.18435668945312, 38.37890625]",False,,0.0,0.2517397584660708,0,localization,Japan_006752.jpg,D10,D00
116,0,0.47725433111190796,"[389.15093994140625, 454.2498474121094, 433.8504333496094, 487.14385986328125]","[389.15093994140625, 454.2498474121094, 44.699493408203125, 32.894012451171875]",False,,0.0,0.7001108793336583,2,class_confusion,Japan_002138.jpg,D00,D20
261,2,0.47687190771102905,"[220.3078155517578, 343.7642822265625, 346.52899169921875, 406.2654724121094]","[220.3078155517578, 343.7642822265625, 126.22117614746094, 62.501190185546875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_004216.jpg,D20,D20
277,0,0.4761825501918793,"[511.4474792480469, 390.3266296386719, 589.5953369140625, 456.80780029296875]","[511.4474792480469, 390.3266296386719, 78.14785766601562, 66.48117065429688]",False,,0.0,0.6560121262163784,2,class_confusion,Japan_004425.jpg,D00,D20
643,2,0.47613492608070374,"[8.172565460205078, 464.5295715332031, 129.31927490234375, 524.4312133789062]","[8.172565460205078, 464.5295715332031, 121.14670944213867, 59.901641845703125]",False,,0.0,0.0,2,background_or_unlabeled,Japan_010887.jpg,D20,D20
107,2,0.4757697284221649,"[1.993650197982788, 259.71307373046875, 196.20895385742188, 472.9108581542969]","[1.993650197982788, 259.71307373046875, 194.2153036594391, 213.19778442382812]",False,,0.1986345941065296,0.4554319085301808,0,localization,Japan_001971.jpg,D20,D00
307,0,0.4748832881450653,"[171.0164337158203, 460.2886047363281, 209.98663330078125, 538.4044189453125]","[171.0164337158203, 460.2886047363281, 38.97019958496094, 78.11581420898438]",False,,0.0,0.14486479825192008,2,localization,Japan_004964.jpg,D00,D20
506,0,0.474641889333725,"[191.93267822265625, 367.3828125, 221.7810821533203, 451.9676818847656]","[191.93267822265625, 367.3828125, 29.848403930664062, 84.58486938476562]",False,,0.004703657661989641,0.004703657661989641,0,background_or_unlabeled,Japan_008206.jpg,D00,D00
77,1,0.47436216473579407,"[494.72564697265625, 242.3043975830078, 568.4818115234375, 261.0437316894531]","[494.72564697265625, 242.3043975830078, 73.75616455078125, 18.739334106445312]",False,,0.0,0.08603432368048851,0,background_or_unlabeled,Japan_001493.jpg,D10,D00
142,2,0.4742310047149658,"[381.1153259277344, 527.2341918945312, 500.64544677734375, 584.9619140625]","[381.1153259277344, 527.2341918945312, 119.53012084960938, 57.72772216796875]",False,,0.1599979857754251,0.1599979857754251,2,localization,Japan_002577.jpg,D20,D20
570,0,0.47423025965690613,"[463.2879943847656, 386.53973388671875, 598.6625366210938, 500.7969665527344]","[463.2879943847656, 386.53973388671875, 135.37454223632812, 114.25723266601562]",False,,0.0,0.0,3,background_or_unlabeled,Japan_009506.jpg,D00,D40
649,2,0.4739346504211426,"[172.64938354492188, 281.3800354003906, 596.1873168945312, 368.164794921875]","[172.64938354492188, 281.3800354003906, 423.5379333496094, 86.78475952148438]",False,,0.0,0.0,2,background_or_unlabeled,Japan_010980.jpg,D20,D20
80,0,0.47380754351615906,"[327.6064453125, 58.96004104614258, 350.06231689453125, 102.90159606933594]","[327.6064453125, 58.96004104614258, 22.45587158203125, 43.94155502319336]",False,,0.0,0.0032958691384919574,2,background_or_unlabeled,Japan_001531.jpg,D00,D20
153,1,0.47364866733551025,"[495.5040588378906, 542.9077758789062, 599.1297607421875, 571.9172973632812]","[495.5040588378906, 542.9077758789062, 103.62570190429688, 29.009521484375]",False,,0.0,0.038483188003054676,2,background_or_unlabeled,Japan_002729.jpg,D10,D20
776,0,0.4731996953487396,"[399.39178466796875, 503.44891357421875, 429.43109130859375, 557.1421508789062]","[399.39178466796875, 503.44891357421875, 30.039306640625, 53.6932373046875]",False,,0.0,0.0,0,background_or_unlabeled,Japan_012811.jpg,D00,D00
741,1,0.4729432761669159,"[272.2309875488281, 363.4969787597656, 394.6866149902344, 386.410888671875]","[272.2309875488281, 363.4969787597656, 122.45562744140625, 22.913909912109375]",False,,0.3004286785828365,0.3004286785828365,1,localization,Japan_012189.jpg,D10,D10
239,2,0.4726274609565735,"[3.5183072090148926, 137.0924530029297, 534.5983276367188, 503.8908996582031]","[3.5183072090148926, 137.0924530029297, 531.0800204277039, 366.79844665527344]",False,,0.7882236521063689,0.7882236521063689,2,duplicate,Japan_003919.jpg,D20,D20
509,1,0.4719204604625702,"[70.7690200805664, 191.1405029296875, 249.41700744628906, 221.63404846191406]","[70.7690200805664, 191.1405029296875, 178.64798736572266, 30.493545532226562]",False,,0.0,0.022096971334258024,2,background_or_unlabeled,Japan_008279.jpg,D10,D20
414,2,0.47186216711997986,"[412.5094299316406, 18.645145416259766, 539.9219360351562, 179.4709014892578]","[412.5094299316406, 18.645145416259766, 127.41250610351562, 160.82575607299805]",False,,0.11725210644907576,0.11725210644907576,2,localization,Japan_006608.jpg,D20,D20
281,0,0.4717451333999634,"[489.92578125, 386.7397155761719, 503.6288757324219, 406.78546142578125]","[489.92578125, 386.7397155761719, 13.703094482421875, 20.045745849609375]",False,,0.0,0.0,0,background_or_unlabeled,Japan_004507.jpg,D00,D00
581,1,0.4701979160308838,"[55.34159851074219, 320.48309326171875, 347.3589782714844, 355.1058349609375]","[55.34159851074219, 320.48309326171875, 292.0173797607422, 34.62274169921875]",False,,0.3676397021626757,0.3676397021626757,1,localization,Japan_009785.jpg,D10,D10
738,0,0.4700687825679779,"[404.695556640625, 370.936767578125, 475.0645751953125, 440.7759094238281]","[404.695556640625, 370.936767578125, 70.3690185546875, 69.83914184570312]",False,,0.3782159170463962,0.3782159170463962,0,localization,Japan_012162.jpg,D00,D00
79,0,0.46994176506996155,"[334.228271484375, 515.906982421875, 391.0220031738281, 590.177978515625]","[334.228271484375, 515.906982421875, 56.793731689453125, 74.27099609375]",False,,0.2364420977834562,0.2364420977834562,0,localization,Japan_001514.jpg,D00,D00
483,3,0.4698314368724823,"[430.39849853515625, 525.2636108398438, 452.99627685546875, 542.6016235351562]","[430.39849853515625, 525.2636108398438, 22.5977783203125, 17.3380126953125]",False,,0.36011081562815783,0.36011081562815783,3,localization,Japan_007745.jpg,D40,D40
527,2,0.46920204162597656,"[71.61752319335938, 333.253662109375, 217.1941680908203, 401.36260986328125]","[71.61752319335938, 333.253662109375, 145.57664489746094, 68.10894775390625]",False,,0.4471916464327092,0.4471916464327092,2,localization,Japan_008559.jpg,D20,D20
534,1,0.46867701411247253,"[456.76824951171875, 502.83514404296875, 556.4876098632812, 526.0478515625]","[456.76824951171875, 502.83514404296875, 99.7193603515625, 23.21270751953125]",False,,0.0,0.0060110991254256774,2,background_or_unlabeled,Japan_008755.jpg,D10,D20
111,1,0.46836864948272705,"[113.02799987792969, 250.5561981201172, 410.90362548828125, 291.24737548828125]","[113.02799987792969, 250.5561981201172, 297.87562561035156, 40.69117736816406]",False,,0.4817572988043836,0.4817572988043836,1,localization,Japan_002032.jpg,D10,D10
256,1,0.4683539569377899,"[499.52874755859375, 465.436767578125, 599.1768188476562, 485.1374816894531]","[499.52874755859375, 465.436767578125, 99.6480712890625, 19.700714111328125]",False,,0.0,0.017977214432558834,0,background_or_unlabeled,Japan_004176.jpg,D10,D00
475,1,0.4681280851364136,"[517.0918579101562, 477.7774658203125, 598.3067016601562, 504.7279968261719]","[517.0918579101562, 477.7774658203125, 81.21484375, 26.950531005859375]",False,,0.0,0.0,2,background_or_unlabeled,Japan_007546.jpg,D10,D20
157,1,0.4679275453090668,"[173.68565368652344, 435.95831298828125, 279.894775390625, 458.0867614746094]","[173.68565368652344, 435.95831298828125, 106.20912170410156, 22.128448486328125]",False,,0.0,0.07768395429255907,2,background_or_unlabeled,Japan_002780.jpg,D10,D20
170,2,0.4676630198955536,"[246.58914184570312, 432.55670166015625, 394.50201416015625, 520.809326171875]","[246.58914184570312, 432.55670166015625, 147.91287231445312, 88.25262451171875]",False,,0.0,0.16179321820925993,0,localization,Japan_002929.jpg,D20,D00
231,2,0.46763214468955994,"[264.65948486328125, 292.38909912109375, 305.6435852050781, 344.2121887207031]","[264.65948486328125, 292.38909912109375, 40.984100341796875, 51.823089599609375]",False,,0.0,0.7957122049528458,0,class_confusion,Japan_003847.jpg,D20,D00
417,1,0.46714240312576294,"[301.79522705078125, 485.75006103515625, 396.2142639160156, 529.887939453125]","[301.79522705078125, 485.75006103515625, 94.41903686523438, 44.13787841796875]",False,,0.0,0.38020764250519334,0,localization,Japan_006738.jpg,D10,D00
2,1,0.46618667244911194,"[3.651684522628784, 508.7763671875, 166.9029083251953, 550.7655639648438]","[3.651684522628784, 508.7763671875, 163.25122380256653, 41.98919677734375]",False,,0.0,0.047113540926939125,2,background_or_unlabeled,Japan_000004.jpg,D10,D20
31,1,0.4656667411327362,"[235.6599578857422, 524.9423217773438, 351.8106994628906, 547.3723754882812]","[235.6599578857422, 524.9423217773438, 116.15074157714844, 22.4300537109375]",False,,0.0,0.07900267418939921,0,background_or_unlabeled,Japan_000548.jpg,D10,D00
610,0,0.4653526544570923,"[162.84193420410156, 402.8223876953125, 258.96771240234375, 490.8055419921875]","[162.84193420410156, 402.8223876953125, 96.12577819824219, 87.983154296875]",False,,0.47821123573575186,0.47821123573575186,0,localization,Japan_010392.jpg,D00,D00
632,3,0.4652346670627594,"[399.4402160644531, 400.9703063964844, 444.35614013671875, 425.3517761230469]","[399.4402160644531, 400.9703063964844, 44.915924072265625, 24.3814697265625]",False,,0.0,0.009735145416153506,2,background_or_unlabeled,Japan_010784.jpg,D40,D20
110,2,0.46495214104652405,"[267.4778747558594, 159.00653076171875, 591.390625, 445.208740234375]","[267.4778747558594, 159.00653076171875, 323.9127502441406, 286.20220947265625]",False,,0.47152904443417915,0.47152904443417915,2,localization,Japan_002006.jpg,D20,D20
685,2,0.46487537026405334,"[4.408764839172363, 407.23992919921875, 121.25923919677734, 500.16180419921875]","[4.408764839172363, 407.23992919921875, 116.85047435760498, 92.921875]",False,,0.1230950160070297,0.1230950160070297,2,localization,Japan_011480.jpg,D20,D20
571,2,0.4646925628185272,"[390.7709045410156, 42.35293960571289, 539.4434204101562, 136.27879333496094]","[390.7709045410156, 42.35293960571289, 148.67251586914062, 93.92585372924805]",False,,0.36874998445904783,0.36874998445904783,2,localization,Japan_009509.jpg,D20,D20
619,2,0.46452561020851135,"[249.677978515625, 370.4821472167969, 475.6053771972656, 586.5174560546875]","[249.677978515625, 370.4821472167969, 225.92739868164062, 216.03530883789062]",False,,0.3968476733810023,0.3968476733810023,2,localization,Japan_010526.jpg,D20,D20
697,1,0.46434566378593445,"[104.97014617919922, 509.18634033203125, 216.92779541015625, 533.8200073242188]","[104.97014617919922, 509.18634033203125, 111.95764923095703, 24.6336669921875]",False,,0.0,0.0,0,background_or_unlabeled,Japan_011605.jpg,D10,D00
221,1,0.46430161595344543,"[366.86431884765625, 244.2397003173828, 445.24505615234375, 260.0072326660156]","[366.86431884765625, 244.2397003173828, 78.3807373046875, 15.767532348632812]",False,,0.0,0.0,2,background_or_unlabeled,Japan_003762.jpg,D10,D20
214,1,0.46391528844833374,"[3.7482619285583496, 565.0408935546875, 129.5628662109375, 590.9818725585938]","[3.7482619285583496, 565.0408935546875, 125.81460428237915, 25.94097900390625]",False,,0.0,0.0,1,background_or_unlabeled,Japan_003637.jpg,D10,D10
687,1,0.4631820321083069,"[71.6250991821289, 440.0175476074219, 413.9097595214844, 511.4416809082031]","[71.6250991821289, 440.0175476074219, 342.28466033935547, 71.42413330078125]",False,,0.6915434875627866,0.6915434875627866,1,duplicate,Japan_011506.jpg,D10,D10
597,2,0.4626270532608032,"[154.43727111816406, 300.0894775390625, 320.89947509765625, 338.4440612792969]","[154.43727111816406, 300.0894775390625, 166.4622039794922, 38.354583740234375]",False,,0.0,0.0,2,background_or_unlabeled,Japan_010140.jpg,D20,D20
21,0,0.46257254481315613,"[546.0355834960938, 442.61572265625, 599.0396118164062, 495.7901306152344]","[546.0355834960938, 442.61572265625, 53.0040283203125, 53.174407958984375]",False,,0.0,0.03827762148758499,2,background_or_unlabeled,Japan_000308.jpg,D00,D20
222,1,0.4619111120700836,"[6.540235996246338, 495.355712890625, 142.9717254638672, 522.8217163085938]","[6.540235996246338, 495.355712890625, 136.43148946762085, 27.46600341796875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_003778.jpg,D10,D20
236,2,0.46179845929145813,"[391.9541931152344, 366.06427001953125, 502.8739318847656, 504.90435791015625]","[391.9541931152344, 366.06427001953125, 110.91973876953125, 138.840087890625]",False,,0.0,0.6690222885342011,0,class_confusion,Japan_003873.jpg,D20,D00
375,2,0.46163156628608704,"[220.61355590820312, 307.2221374511719, 312.8379821777344, 379.5472412109375]","[220.61355590820312, 307.2221374511719, 92.22442626953125, 72.32510375976562]",False,,0.029288637384186435,0.029288637384186435,2,background_or_unlabeled,Japan_006082.jpg,D20,D20
425,2,0.46090808510780334,"[240.159912109375, 355.92462158203125, 288.4184265136719, 415.3550720214844]","[240.159912109375, 355.92462158203125, 48.258514404296875, 59.430450439453125]",False,,0.021372047890129593,0.021372047890129593,2,background_or_unlabeled,Japan_006888.jpg,D20,D20
517,1,0.46074017882347107,"[216.95980834960938, 456.78033447265625, 323.0723571777344, 478.6907653808594]","[216.95980834960938, 456.78033447265625, 106.112548828125, 21.910430908203125]",False,,0.0,0.02154547001753279,2,background_or_unlabeled,Japan_008404.jpg,D10,D20
581,1,0.46067357063293457,"[460.1976013183594, 389.1388854980469, 584.8568115234375, 423.8211364746094]","[460.1976013183594, 389.1388854980469, 124.65921020507812, 34.6822509765625]",False,,0.0,0.0,0,background_or_unlabeled,Japan_009785.jpg,D10,D00
770,1,0.46066537499427795,"[0.9775534272193909, 568.1802978515625, 63.15721893310547, 589.5603637695312]","[0.9775534272193909, 568.1802978515625, 62.17966550588608, 21.38006591796875]",False,,0.0,0.0,1,background_or_unlabeled,Japan_012715.jpg,D10,D10
461,3,0.4598678648471832,"[688.589599609375, 160.738037109375, 944.73583984375, 321.3426513671875]","[688.589599609375, 160.738037109375, 256.146240234375, 160.6046142578125]",False,,0.0,0.0,3,background_or_unlabeled,Japan_007371.jpg,D40,D40
761,1,0.4598510265350342,"[272.9332275390625, 514.6123657226562, 428.1307067871094, 542.3081665039062]","[272.9332275390625, 514.6123657226562, 155.19747924804688, 27.69580078125]",False,,0.2461490475515427,0.2461490475515427,1,localization,Japan_012563.jpg,D10,D10
